AuthorId,text_CaptionLength_bin_0,text_CaptionLength_bin_1,text_CaptionLength_bin_2,text_CaptionLength_bin_3,text_CaptionLength_bin_4,text_CaptionLength_bin_5,text_CaptionLength_bin_6,text_CaptionLength_bin_7,text_CaptionLength_bin_8,text_CaptionLength_bin_9,text_CaptionLength_bin_10,text_CaptionLength_bin_11,text_EmojisLength_bin_0,text_EmojisLength_bin_1,text_EmojisLength_bin_2,text_EmojisLength_bin_3,text_EmojisLength_bin_4,text_EmojisLength_bin_5,text_EmojisLength_bin_6,text_EmojisLength_bin_7,text_EmojisLength_bin_8,text_EmojisLength_bin_9,text_EmojisLength_bin_10,text_EmojisLength_bin_11,text_n_hashtag_bin_0,text_n_hashtag_bin_1,text_n_hashtag_bin_2,text_n_hashtag_bin_3,text_n_hashtag_bin_4,text_n_hashtag_bin_5,text_n_hashtag_bin_6,text_n_hashtag_bin_7,text_n_hashtag_bin_8,text_n_hashtag_bin_9,text_n_hashtag_bin_10,text_n_hashtag_bin_11,text_CaptionLength_min,text_EmojisLength_min,text_n_hashtag_min,text_CaptionLength_max,text_EmojisLength_max,text_n_hashtag_max,text_CaptionLength_mean,text_EmojisLength_mean,text_n_hashtag_mean,text_CaptionLength_std,text_EmojisLength_std,text_n_hashtag_std,text_EmoNegative_bin_0,text_EmoNegative_bin_1,text_EmoNegative_bin_2,text_EmoNegative_bin_3,text_EmoNegative_bin_4,text_EmoNegative_bin_5,text_EmoNegative_bin_6,text_EmoNegative_bin_7,text_EmoNegative_bin_8,text_EmoNegative_bin_9,text_EmoNegative_bin_10,text_EmoNegative_bin_11,text_EmoNeutral_bin_0,text_EmoNeutral_bin_1,text_EmoNeutral_bin_2,text_EmoNeutral_bin_3,text_EmoNeutral_bin_4,text_EmoNeutral_bin_5,text_EmoNeutral_bin_6,text_EmoNeutral_bin_7,text_EmoNeutral_bin_8,text_EmoNeutral_bin_9,text_EmoNeutral_bin_10,text_EmoNeutral_bin_11,text_EmoPositive_bin_0,text_EmoPositive_bin_1,text_EmoPositive_bin_2,text_EmoPositive_bin_3,text_EmoPositive_bin_4,text_EmoPositive_bin_5,text_EmoPositive_bin_6,text_EmoPositive_bin_7,text_EmoPositive_bin_8,text_EmoPositive_bin_9,text_EmoPositive_bin_10,text_EmoPositive_bin_11,text_EmoSentScore_bin_0,text_EmoSentScore_bin_1,text_EmoSentScore_bin_2,text_EmoSentScore_bin_3,text_EmoSentScore_bin_4,text_EmoSentScore_bin_5,text_EmoSentScore_bin_6,text_EmoSentScore_bin_7,text_EmoSentScore_bin_8,text_EmoSentScore_bin_9,text_EmoSentScore_bin_10,text_EmoSentScore_bin_11,text_EmoNegative_min,text_EmoNeutral_min,text_EmoPositive_min,text_EmoSentScore_min,text_EmoNegative_max,text_EmoNeutral_max,text_EmoPositive_max,text_EmoSentScore_max,text_EmoNegative_mean,text_EmoNeutral_mean,text_EmoPositive_mean,text_EmoSentScore_mean,text_EmoNegative_std,text_EmoNeutral_std,text_EmoPositive_std,text_EmoSentScore_std
@grupy9769,0.0,0.7692307692307693,0.0,0.0,0.0,0.0769230769230769,0.0769230769230769,0.0,0.0,0.0,0.0,0.0769230769230769,0.0,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,288,1,0,43.84615384615385,0.0769230769230769,0.0,90.34918017876176,0.2773500981126146,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0440993788819875,0.1657142857142857,0.7901863354037267,0.746,0.0440993788819875,0.1657142857142857,0.7901863354037267,0.746,0.0440993788819875,0.1657142857142857,0.7901863354037267,0.746,,,,
@gtn,0.0,0.15,0.05,0.0,0.0,0.05,0.0,0.25,0.3,0.1,0.05,0.05,0.0,0.1,0.0,0.15,0.0,0.0,0.4,0.0,0.15,0.0,0.0,0.2,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2493,10,6,2857,14,7,2710.6,12.2,6.2,108.23288730666322,1.2396943596157717,0.4103913408340618,0.0,0.7254098360655737,0.25,0.0245901639344262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0122950819672131,0.4016393442622951,0.0204918032786885,0.4549180327868852,0.0040983606557377,0.0901639344262295,0.0,0.0163934426229508,0.0,0.0,0.0,0.0,0.0,0.1147540983606557,0.0122950819672131,0.4385245901639344,0.0122950819672131,0.4016393442622951,0.0081967213114754,0.0122950819672131,0.0,0.0,0.0,0.0983606557377049,0.0245901639344262,0.0040983606557377,0.0081967213114754,0.4221311475409836,0.0163934426229508,0.3975409836065574,0.0081967213114754,0.0040983606557377,0.0040983606557377,0.0122950819672131,0.0,0.15625,0.2,0.063,0.2894736842105263,0.8,0.8055555555555556,0.767,0.0865967042463647,0.4064222452685982,0.506981050485037,0.4204303278688525,0.0354729538894928,0.125904859928923,0.1257424737123147,0.1351424155921194
@guardiannews,0.0,0.2,0.0,0.05,0.05,0.05,0.1,0.0,0.1,0.3,0.1,0.05,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.85,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.05,211,0,0,1129,12,7,747.9,4.8,0.8,323.39887380593547,6.031496279400415,2.015727634065883,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.123076923076923,0.5907692307692308,0.2861538461538461,0.163,0.123076923076923,0.5907692307692308,0.2861538461538461,0.163,0.123076923076923,0.5907692307692308,0.2861538461538461,0.163,0.0,0.0,0.0,0.0
@hacktube_yt,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.05,0.0,0.15,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.75,0.0,0.45,0.2,0.0,0.15,0.0,0.1,0.0,0.0,0.0,0.0,0.1,79,0,0,3202,2,6,2043.25,1.6,1.4,1421.7583581422575,0.7539370349250519,1.875043859136156,0.0,0.9375,0.03125,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40625,0.0,0.40625,0.09375,0.0625,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.09375,0.0625,0.0,0.40625,0.0,0.0,0.40625,0.0,0.03125,0.03125,0.0,0.125,0.0,0.0,0.40625,0.0,0.0,0.0,0.40625,0.0,0.0,0.2626728110599078,0.14,0.203076923076923,0.6144393241167435,1.0,1.0,0.0397861997470165,0.1718460499626749,0.7883677502903085,0.748625,0.044202766362526,0.1718008488715532,0.2080474170194567,0.2468622117961823
@hadalabohongkong904,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,56,0,0,606,13,4,344.75,6.25,1.75,247.66290934790104,5.852349955359813,2.06155281280883,0.0,0.52,0.24,0.2,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.2,0.04,0.24,0.24,0.12,0.0,0.0,0.0,0.12,0.0,0.12,0.0,0.04,0.36,0.36,0.04,0.08,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.16,0.04,0.28,0.04,0.16,0.2,0.04,0.0,0.04,0.0,0.1951219512195122,0.0,-0.171,0.4878048780487805,1.0,0.6913319238900634,0.652,0.1226971729554415,0.5022668028216143,0.3750360242229441,0.25228,0.1227044607898491,0.23230914684286,0.1750682526484145,0.1934260237575768
@happydaysgames,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1459,13,0,2137,13,1,1798.0,13.0,0.5,479.4183976444792,0.0,0.7071067811865476,0.0,0.3076923076923077,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.7692307692307693,0.1538461538461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6923076923076923,0.1538461538461538,0.1538461538461538,0.0,0.0,0.0,0.0,0.5384615384615384,0.0,0.0,0.0,0.3076923076923077,0.0,0.0,0.0,0.0769230769230769,0.0,0.0769230769230769,0.0440993788819875,0.1657142857142857,0.5185185185185185,0.333,0.1851851851851851,0.34375,0.7901863354037267,0.746,0.1334737780483734,0.2831526072013904,0.5833736147502362,0.4496923076923077,0.0598179160765243,0.0471222688705422,0.088277648532731,0.1433811059326211
@harisazmiastrologer,0.0,0.3,0.0,0.05,0.35,0.25,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.15,0.0,0.45,0.0,0.0,0.3,0.0,0.05,0.0,0.0,0.05,674,4,4,866,4,8,733.05,4.0,5.4,46.18210521517255,0.0,0.99472291830968,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6625,0.0875,0.0,0.0,0.0,0.0,0.25,0.0,0.6625,0.0875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.4444444444444444,0.394,0.0684931506849315,0.5333333333333333,1.0,1.0,0.0378576864535768,0.3650057077625571,0.5971366057838661,0.5593250000000001,0.0317059006661284,0.2133092885574056,0.234441072825857,0.2577157582013883
@hassnattv,0.0,0.0714285714285714,0.0,0.2142857142857142,0.3571428571428571,0.1428571428571428,0.0,0.1428571428571428,0.0,0.0,0.0,0.0714285714285714,0.0,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,462,4,0,612,8,1,521.8571428571429,4.285714285714286,0.7142857142857143,35.690673513176755,1.0690449676496976,0.4688072309384954,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.123076923076923,0.5907692307692308,0.05,-0.15,0.2,0.75,0.2861538461538461,0.163,0.1615384615384615,0.6703846153846154,0.168076923076923,0.0065,0.0387861141607392,0.0802872563127302,0.1190733704734696,0.1578206985200481
@hatfilms,0.0,0.9,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,986,7,1,1139,7,1,998.0,7.0,1.0,38.45571615850051,0.0,0.0,0.0,0.8571428571428571,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.2857142857142857,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4285714285714285,0.2857142857142857,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.1428571428571428,0.0352743561030235,0.2718365061590145,0.2558139534883721,0.185,0.123076923076923,0.6976744186046512,0.6928891377379619,0.658,0.062678175340281,0.5459046510671648,0.3914171735925542,0.3287142857142857,0.0279987689265646,0.1725548682885104,0.1727636143128071,0.1775717216822902
@heisrema,0.0,0.7368421052631579,0.2105263157894736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0526315789473684,0.0,0.8947368421052632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1052631578947368,0.0,0.7894736842105263,0.0,0.0,0.0,0.0,0.0,0.0526315789473684,0.0,0.0,0.0,0.1578947368421052,0,0,0,559,1,3,49.21052631578947,0.1052631578947368,0.5789473684210527,129.51772892258094,0.3153017676423058,1.1697953037312037,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
@highlightsnepal2009,0.0,0.7,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.05,0.0,0.05,0.05,0.35,0.15,0.25,0.0,0.0,0.05,0.05,111,0,2,1639,1,17,414.5,0.25,9.8,408.59972692367927,0.4442616583193192,3.3182113127089226,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1298076923076923,0.6225961538461539,0.2475961538461538,0.118,0.1298076923076923,0.6225961538461539,0.2475961538461538,0.118,0.1298076923076923,0.6225961538461539,0.2475961538461538,0.118,0.0,0.0,0.0,0.0
@hillsongworship,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,66,1,0,3.3,0.05,0.0,14.758048651498612,0.2236067977499789,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0684931506849315,0.4691780821917808,0.4623287671232877,0.394,0.0684931506849315,0.4691780821917808,0.4623287671232877,0.394,0.0684931506849315,0.4691780821917808,0.4623287671232877,0.394,,,,
@hopeforpaws,0.0,0.25,0.2,0.2,0.05,0.1,0.1,0.0,0.05,0.0,0.0,0.05,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,77,0,0,495,1,1,206.75,0.3,0.15,107.24682549589691,0.4701623459816272,0.3663475485325232,0.0,0.6666666666666666,0.0,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,0.1666666666666666,0.5,0.0,0.0,0.0,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.5,0.0440993788819875,0.1657142857142857,0.2926829268292683,-0.122,0.4146341463414634,0.3274231678486997,0.7901863354037267,0.746,0.1569169556349578,0.2265758644721359,0.6165071798929063,0.4596666666666666,0.1683643129243467,0.0719680847066554,0.2343010921318811,0.4015896745020552
@hospitalrecords,0.0,0.3,0.0,0.0,0.0,0.2,0.2,0.15,0.05,0.05,0.0,0.05,0.0,0.75,0.0,0.0,0.15,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0,0,0,709,3,8,313.8,0.4,0.75,223.32996593428865,0.8207826816681233,2.314144152358434,0.0,0.625,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.25,0.0,0.375,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.375,0.0,0.125,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.125,0.009009009009009,0.34375,0.1576576576576576,0.14,0.1228878648233487,0.8333333333333334,0.59375,0.531,0.0749134270292775,0.59138449831435,0.3337020746563724,0.259,0.0475573124789892,0.1806734724912796,0.1658060184721726,0.1637908073471419
@howridiculous,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.65,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,62,1,0,46.1,0.7,0.0,27.333996568761265,0.4701623459816272,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.333,0.0,0.6666666666666666,0.3333333333333333,0.333,0.0,0.6666666666666666,0.3333333333333333,0.333,0.0,0.0,0.0,0.0
@hwupgrade,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,0,572,4,3,231.0,2.0,1.5,249.82927503930887,2.309401076758503,1.7320508075688772,0.0,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.625,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.5,0.125,0.125,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.125,0.04,0.2857142857142857,0.2861538461538461,0.163,0.1267605633802817,0.64,0.6428571428571429,0.571,0.1060179857425093,0.5177683294336153,0.3762136848238754,0.270125,0.0322586007662628,0.1351241535883635,0.1400004233164032,0.1517191366590629
@hya,0.0,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0,0,0,102,3,2,7.285714285714286,0.2142857142857142,0.1428571428571428,27.260646675067285,0.8017837257372732,0.5345224838248487,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0440993788819875,0.1657142857142857,0.3869346733668342,0.332,0.0552763819095477,0.5577889447236181,0.7901863354037267,0.746,0.0515507142336943,0.4270973917205072,0.5213518940457984,0.47,0.0064530457066951,0.2263644099214687,0.2328174556281639,0.239023011444505
@hzhtubekidsfun,0.0,0.6,0.05,0.0,0.05,0.05,0.05,0.1,0.0,0.05,0.0,0.05,0.0,0.85,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.05,0.0,0.65,0.05,0.05,0.0,0.0,0.1,0.05,0.0,0.0,0.0,0.1,0,0,0,359,2,8,81.75,0.2,1.6,118.27037489983437,0.5231483637805969,2.702825032793417,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0501672240802675,0.2377158034528552,0.6560364464692483,0.56,0.1009296148738379,0.2775919732441471,0.6722408026755853,0.622,0.0755114914393616,0.2604138841894366,0.6640746243712017,0.5885,0.0219360715417052,0.0168317545505833,0.0069621856630967,0.0279225118258845
@i8uzm304,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1144,5,0,228.8,1.0,0.0,511.6123532519519,2.23606797749979,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0440993788819875,0.1657142857142857,0.2475961538461538,0.118,0.1428571428571428,0.6225961538461539,0.7901863354037267,0.746,0.1204956999522216,0.414804945054945,0.4646993549928332,0.3444,0.0430790362620404,0.1626283271964827,0.1981106102456833,0.2359932202415993
@ibakatv_,0.0,0.2105263157894736,0.0526315789473684,0.2105263157894736,0.2631578947368421,0.1052631578947368,0.0,0.0526315789473684,0.0,0.0,0.0526315789473684,0.0526315789473684,0.0,0.8947368421052632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1052631578947368,0.0,0.0526315789473684,0.0,0.0,0.0,0.2105263157894736,0.1052631578947368,0.2105263157894736,0.1578947368421052,0.1578947368421052,0.0,0.1052631578947368,273,0,0,1565,1,9,706.7368421052631,0.1052631578947368,5.947368421052632,355.5083749764027,0.3153017676423058,2.197819227490092,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0517376946060701,0.218587828274886,0.7296744771190439,0.678,0.0517376946060701,0.218587828274886,0.7296744771190439,0.678,0.0517376946060701,0.218587828274886,0.7296744771190439,0.678,0.0,0.0,0.0,0.0
@idilealayo,0.0,0.15,0.0,0.1,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,275,0,2,279,1,2,277.1,0.1,2.0,1.3337718577107158,0.3077935056255462,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1228878648233487,0.6144393241167435,0.2626728110599078,0.14,0.1228878648233487,0.6144393241167435,0.2626728110599078,0.14,0.1228878648233487,0.6144393241167435,0.2626728110599078,0.14,0.0,0.0,0.0,0.0
@iitutorcom,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.2307692307692307,0.0,0.0,0.0,0.0,0.0769230769230769,0.0,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,157,7,0,2147,17,5,712.2307692307693,8.923076923076923,0.3846153846153846,873.0405826617449,3.252218177939955,1.3867504905630728,0.0,0.8103448275862069,0.0517241379310344,0.0,0.0,0.0,0.0,0.0,0.1379310344827586,0.0,0.0,0.0,0.0,0.0086206896551724,0.1379310344827586,0.0344827586206896,0.0086206896551724,0.0,0.1120689655172413,0.6724137931034483,0.0,0.0,0.0,0.0258620689655172,0.0,0.0258620689655172,0.1379310344827586,0.3362068965517241,0.3879310344827586,0.0258620689655172,0.043103448275862,0.0344827586206896,0.0,0.0,0.0,0.0086206896551724,0.0,0.1379310344827586,0.0,0.0,0.0258620689655172,0.3793103448275862,0.3793103448275862,0.0344827586206896,0.0344827586206896,0.0,0.0,0.0086206896551724,0.0,0.0,0.0,-0.571,0.7142857142857143,1.0,1.0,1.0,0.1300220389420908,0.5766899012452587,0.2932880598126505,0.1633189655172413,0.2382422208540075,0.2169834456503573,0.1312211562287948,0.3174308716017978
@iluxdbs,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0,0,0,127,1,6,68.5,0.25,3.5,57.80715065341542,0.5,2.6457513110645907,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0440993788819875,0.1657142857142857,0.7901863354037267,0.746,0.0440993788819875,0.1657142857142857,0.7901863354037267,0.746,0.0440993788819875,0.1657142857142857,0.7901863354037267,0.746,,,,
